employee_code,exam_date,slot,available,professor_name,designation,department_id
NSS006,2025-12-09,FN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-09,AN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-10,FN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-10,AN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-11,FN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-11,AN,false,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-12,FN,false,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-12,AN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-13,FN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-13,AN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-15,FN,false,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-15,AN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-16,FN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-16,AN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-17,FN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-17,AN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-18,FN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-18,AN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-19,FN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-19,AN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-20,FN,false,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-20,AN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-22,FN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-22,AN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-11-25,FN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-11-25,AN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
JMC001,2025-12-08,FN,false,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-08,AN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-09,FN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-09,AN,false,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-10,FN,false,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-10,AN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-11,FN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-11,AN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-12,FN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-12,AN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-13,FN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-13,AN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-15,FN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-15,AN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-16,FN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-16,AN,false,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-17,FN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-17,AN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-18,FN,false,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-18,AN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-19,FN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-19,AN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-20,FN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-20,AN,false,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-22,FN,false,Prof_JMC_001,PROFESSOR,5
JMC001,2025-12-22,AN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-11-25,FN,true,Prof_JMC_001,PROFESSOR,5
JMC001,2025-11-25,AN,true,Prof_JMC_001,PROFESSOR,5
JMC002,2025-12-08,FN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-08,AN,false,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-09,FN,false,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-09,AN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-10,FN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-10,AN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-11,FN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-11,AN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-12,FN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-12,AN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-13,FN,false,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-13,AN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-15,FN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-15,AN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-16,FN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-16,AN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-17,FN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-17,AN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-18,FN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-18,AN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-19,FN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-19,AN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-20,FN,false,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-20,AN,false,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-22,FN,false,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-12-22,AN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-11-25,FN,false,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC002,2025-11-25,AN,true,Prof_JMC_002,ASSOCIATE_PROFESSOR,5
JMC003,2025-12-08,FN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-08,AN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-09,FN,false,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-09,AN,false,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-10,FN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-10,AN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-11,FN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-11,AN,false,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-12,FN,false,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-12,AN,false,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-13,FN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-13,AN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-15,FN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-15,AN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-16,FN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-16,AN,false,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-17,FN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-17,AN,false,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-18,FN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-18,AN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-19,FN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-19,AN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-20,FN,false,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-20,AN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-22,FN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-12-22,AN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-11-25,FN,true,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC003,2025-11-25,AN,false,Prof_JMC_003,ASSISTANT_PROFESSOR,5
JMC004,2025-12-08,FN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-08,AN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-09,FN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-09,AN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-10,FN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-10,AN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-11,FN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-11,AN,false,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-12,FN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-12,AN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-13,FN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-13,AN,false,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-15,FN,false,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-15,AN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-16,FN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-16,AN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-17,FN,false,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-17,AN,false,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-18,FN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-18,AN,false,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-19,FN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-19,AN,false,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-20,FN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-20,AN,false,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-22,FN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-12-22,AN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-11-25,FN,true,Prof_JMC_004,PROFESSOR,5
JMC004,2025-11-25,AN,true,Prof_JMC_004,PROFESSOR,5
JMC005,2025-12-08,FN,false,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-08,AN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-09,FN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-09,AN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-10,FN,false,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-10,AN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-11,FN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-11,AN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-12,FN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-12,AN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-13,FN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-13,AN,false,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-15,FN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-15,AN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-16,FN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-16,AN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-17,FN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-17,AN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-18,FN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-18,AN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-19,FN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-19,AN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-20,FN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-20,AN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-22,FN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-12-22,AN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-11-25,FN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC005,2025-11-25,AN,true,Prof_JMC_005,ASSOCIATE_PROFESSOR,5
JMC006,2025-12-08,FN,false,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-08,AN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-09,FN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-09,AN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-10,FN,false,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-10,AN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-11,FN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-11,AN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-12,FN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-12,AN,false,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-13,FN,false,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-13,AN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-15,FN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-15,AN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-16,FN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-16,AN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-17,FN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-17,AN,false,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-18,FN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-18,AN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-19,FN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-19,AN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-20,FN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-20,AN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-22,FN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-12-22,AN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-11-25,FN,false,Prof_JMC_006,ASSISTANT_PROFESSOR,5
JMC006,2025-11-25,AN,true,Prof_JMC_006,ASSISTANT_PROFESSOR,5
PPA001,2025-12-08,FN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-08,AN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-09,FN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-09,AN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-10,FN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-10,AN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-11,FN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-11,AN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-12,FN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-12,AN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-13,FN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-13,AN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-15,FN,false,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-15,AN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-16,FN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-16,AN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-17,FN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-17,AN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-18,FN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-18,AN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-19,FN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-19,AN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-20,FN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-20,AN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-22,FN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-12-22,AN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-11-25,FN,true,Prof_PPA_001,PROFESSOR,6
PPA001,2025-11-25,AN,true,Prof_PPA_001,PROFESSOR,6
PPA002,2025-12-08,FN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-08,AN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-09,FN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-09,AN,false,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-10,FN,false,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-10,AN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-11,FN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-11,AN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-12,FN,false,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-12,AN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-13,FN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-13,AN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-15,FN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-15,AN,false,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-16,FN,false,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-16,AN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-17,FN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-17,AN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-18,FN,false,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-18,AN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-19,FN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-19,AN,false,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-20,FN,false,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-20,AN,false,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-22,FN,false,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-12-22,AN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-11-25,FN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA002,2025-11-25,AN,true,Prof_PPA_002,ASSOCIATE_PROFESSOR,6
PPA003,2025-12-08,FN,false,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-08,AN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-09,FN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-09,AN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-10,FN,false,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-10,AN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-11,FN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-11,AN,false,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-12,FN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-12,AN,false,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-13,FN,false,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-13,AN,false,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-15,FN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-15,AN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-16,FN,false,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-16,AN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-17,FN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-17,AN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-18,FN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-18,AN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-19,FN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-19,AN,false,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-20,FN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-20,AN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-22,FN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-12-22,AN,false,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-11-25,FN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA003,2025-11-25,AN,true,Prof_PPA_003,ASSISTANT_PROFESSOR,6
PPA004,2025-12-08,FN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-08,AN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-09,FN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-09,AN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-10,FN,false,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-10,AN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-11,FN,false,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-11,AN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-12,FN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-12,AN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-13,FN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-13,AN,false,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-15,FN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-15,AN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-16,FN,false,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-16,AN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-17,FN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-17,AN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-18,FN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-18,AN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-19,FN,false,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-19,AN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-20,FN,false,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-20,AN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-22,FN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-12-22,AN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-11-25,FN,true,Prof_PPA_004,PROFESSOR,6
PPA004,2025-11-25,AN,false,Prof_PPA_004,PROFESSOR,6
PPA005,2025-12-08,FN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-08,AN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-09,FN,false,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-09,AN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-10,FN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-10,AN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-11,FN,false,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-11,AN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-12,FN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-12,AN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-13,FN,false,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-13,AN,false,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-15,FN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-15,AN,false,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-16,FN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-16,AN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-17,FN,false,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-17,AN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-18,FN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-18,AN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-19,FN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
PPA005,2025-12-19,AN,true,Prof_PPA_005,ASSOCIATE_PROFESSOR,6
